id,ground_truth,en_pred,ar_pred,en_correct,ar_correct,quadrant,input_english,input_arabic
4931,B,C,D,0,0,both_wrong,"3. A 55-year-old man underwent an upper endoscopy and was informed that he had a lesion that could cause anemia, although acute bleeding from it is uncommon. What is this diagnosis?

A) 1. Gastric ulcer.

B) 2. Gastric carcinoma.

C) 3. Duodenal ulcer.

D) 4. Esophageal varices.

E) 5. Gastric abrasions.","3. أجري تنظير هضمي علوي لرجل عمره 55 سنة وتم اخباره أن لديه آفة قد تسبب فقراً دموياً والنزف الحاد منها غير شائع ما هو هذا التشخيص؟

الاختيارات:
A. 1. قرحة معدية.
B. 2. سرطانة معدية.
C. 3. قرحة عفجية.
D. 4. دوالي مريئية.
E. 5. تسحجات معدية."
3322,B,C,A,0,0,both_wrong,"The development time of Fascioliasis within the average host is estimated at:
A) 10-14 days
B) 1-2 months
C) 3-4 months
D) 1-2 days
E) 1-2 weeks","تأخذ المتورقة الكبدية زمنا للتطور داخل العائل المتوسط يقدر ب:

الاختيارات:
A. 10-14 يوم
B. 1-2 شهر
C. 3-4 أشهر
D. 1-2 يوم
E. 1-2 أسبوع"
1312,D,A,A,0,0,both_wrong,"Used to detect Down syndrome:
A) FISH
B) CGH
C) MCB
D) Karyotype","يستخدم للكشف عن متلازمة داون:

الاختيارات:
A. FISH
B. CGH
C. Mcb
D. karyotype"
2490,D,B,A,0,0,both_wrong,"All of the following are true except for the normal:

A) In the case of reflection, incident light reflects back along its original path.

B) In the case of refraction, light passes through the refracting surface at a zero angle of refraction.

C) In the case of refraction, light passes through the refracting surface without refraction.

D) The normal is always closer to the angle of incidence.","كل مايلي صحيح غت الناظم ما عدا :

الاختيارات:
A. في حالة الانعكاس يرتد الضوء الوارد وفق الناظم على نفسه
B. في حالة الانكسار ينفذ من السطح الكاسر بزاوية انكسار صفر
C. في حالة الانكسار ينفذ من السطح الكاسر بدون انكسار
D. الناظم يكون اقرب لزاوية الورود دائماً"
3230,D,C,B,0,0,both_wrong,"In the duodenum, all of the following are true except:

A) Its blood supply cannot be anatomically separated from that of the pancreas.

B) Venous return to the portal vein.

C) Its lumen is the widest in the small intestine.

D) It receives gastric secretions and bile.

E) The common bile duct empties into its second segment.","في العفج كل ما يلي صحيح ما عدا:

الاختيارات:
A. لا يمكن عزل ترويته عن تروية البنكرياس تشريحياً.
B. العود الوريدي إلى وريد الباب.
C. لمعته هي الأوسع في الأمعاء الدقيقة.
D. تصب عليه مفرزات المعدة والصفراء.
E. تصب القناة الجامعة في القطعة الثانية منه."
1275,C,D,D,0,0,both_wrong,"The following inhalation anesthetic is used after septoplasty, in which adrenaline will be injected into the patient:
A) Isoflurane
B) Nitrous oxide
C) Halothane
D) Sevoflurane
E) Desflurane","يجأ لجنأ المخدر الانشاقي التالي لعملية لنحراف وترة سيتم فيها حقن الادرينالين للمريض:

الاختيارات:
A. A. الايزوفلوران
B. B. النايتروس اوكسايد
C. C. الهلوثان
D. D. السيفوفلوران
E. E. الديسفلوران"
18,A,C,C,0,0,both_wrong,"All of the following are lateral sulci of the cerebral hemisphere except:
A) Centric sulcus
B) Central sulcus
C) Parieto-occipital sulcus
D) Lateral sulcus","كل ما يلي من أثلام الوجه الوحشي لنصف الكرة المخية ماعدا :

الاختيارات:
A. الثلم الحزامي
B. المركزي
C. الثلم الجداري القذالي
D. الثلم الوحشي"
1554,A,B,D,0,0,both_wrong,"In the case of PROMETER (error):
A) It usually follows the sequence that regulates gene function.

B) It is located before the gene.

C) It is associated with RNA polymerase.

D) Its initial syllable is usually TATATA or TATAAAA.","في المحضض: PROMETER (الخطأ)

الاختيارات:
A. يلي التسلسل المنظم لعمل مورثة عادة.
B. يقع قبل المورثة.
C. يرتبط فيه RNA Polymerase.
D. تكون بدايته عادة TATATA أو TATAAAA."
4366,C,B,D,0,0,both_wrong,"The condensation amplitude of the soak is directly related to... at the ultrasonic periodic point:
A) Transverse interval capacity
B) Longitudinal interval capacity
C) Optical properties of the medium
D) A,B","ترتبط سعة تكثف النقع مباشرة بـ ... في النقطة الدورية فوق الصوتية:

الاختيارات:
A. المقدرة الفاصلة العرضانية
B. المقدرة الفاصلة الطولانية
C. الخصائص الضوئية للوسط
D. A,B"
3794,E,A,B,0,0,both_wrong,"Which of the following painkillers has a high analgesic potency equivalent to morphine?

A) Buprenorphine
B) Pentazocine
C) Butorphanol
D) Tramadol
E) Nicopam","أحد مسكنات الألم التالية يملك قدرة عالية مسكنة اللالم تعادل قوة المورفين

الاختيارات:
A. بوبري نورفين
B. بنتازوسين
C. بيوتور فانول
D. ترامادول
E. نيقوبام"
1750,C,B,B,0,0,both_wrong,"Tetrad is clearly visible during:
A) prophase
B) metaphase
C) anaphase
D) telophase","تظهر ال Tetrad بوضوح خلال:

الاختيارات:
A. prophase
B. Metaphase
C. anaphase
D. telophase"
2802,C,B,B,0,0,both_wrong,"The external pressure of Porn is:
A) 4 kPa
B) -3.2 kPa
C) -3.2 Pa
D) -400 kPa","يكون الضغط العباري خارجه Porn هو

الاختيارات:
A. 4KPα
B. -3.2Kpa
C. -3.2Pa
D. -400Kpa"
1371,A,C,B,0,0,both_wrong,"In the DNA nucleotide molecule:

A) More than one phosphate group can be attached to it.

B) The nitrogenous base is attached to carbon 1.

C) The phosphate group is attached to carbon 5.

D) The oxygen deficiency is at carbon 2.

E) The oxygen deficiency is at carbon 3.","في جزيء DNA النكليوتيد :

الاختيارات:
A. يمكن أنيرتبط به أكثر من مجموعة فوسفات واحدة.
B. يرتبط الأساس الازوتي بالكربون رقم 1.
C. ترتبط مجموعة الفوسفات بالكربون رقم رقم 5.
D. يكون نقص الأكسجين في الكربون رقم 2.
E. يكون نقص الأكسجين في الكربون رقم 3."
2437,C,B,B,0,0,both_wrong,"Various diseases can be diagnosed using ultrasound waves with frequencies of the following order:
A) 1 Hz
B) 20,000 Hz
C) Hz
D) Hz","يمكن تشخيص الأمراض المختلفة بالأمواج فوق الصوتية والتي تواترها من مرتبة :

الاختيارات:
A. A هرتز
B. 20000 هرتز
C. هرتز
D. هرتز"
2477,B,D,A,0,0,both_wrong,"Two-photon absorption is a process of order ........... that is several orders of magnitude weaker than linear absorption at sound intensities:
A) 2nd - low
B) 3rd - low
C) 3rd - high
D) 2nd - high","الامتصاص الثنائى الفوتون هو عملية من المرتبة ...........تكون أضعف من الامتصاص الخطى بعدة مراتب عند شدات صوتية

الاختيارات:
A. الثانية - منخفضة
B. الثالثة - منخفضة
C. الثالثة - مرتفعة
D. الثانية - مرتفعة"
4566,B,A,A,0,0,both_wrong,"The following statistical methods can be used for the:
A) Ordinal
B) Rational
C) Nominal
D) Interval","يمكن استخدام الطرق الإحصائية الوسيطية في المقياس:

الاختيارات:
A. الرتبي
B. النسبي
C. الاسمي
D. الفتروي"
3422,C,B,B,0,0,both_wrong,"Regarding the orbit:
A) It contains the eyeball and the olfactory nerve
B) It has 4 walls
C) Its medial wall is square
D) Its remaining walls are triangular with their apex posterior
E) The optic nerve is 25-30 mm long","فيما يخص الحجاج:

الاختيارات:
A. يضم المقلة والعصب الشمي
B. له 4 جدران
C. جداره الإنسي مربع الشكل
D. جدرانه الباقية مثلثية وذروتها في الخلف
E. العصب البصري طوله (25) - (30) ملم"
756,B,D,D,0,0,both_wrong,"Which of the following nerves mediates voluntary urination?

A) Iliotibial nerve.

B) Pudding nerve.

C) Femorogenesis nerve.

D) Pelvic visceral nerves.

E) Phrenic nerve.","أي من الأعصاب الآتية يتوسط التبول الإرادي:

الاختيارات:
A. العصب الحرقفي الخثلي.
B. العصب الفرجي.
C. العصب الفخذي التناسلي.
D. الأعصاب الحشوية الحوضية.
E. العصب الحجابي."
4235,B,A,A,0,0,both_wrong,"It stimulates the secretion of pancreatic juice rich in digestive enzymes:
A) Secretin
B) CCK
C) Somatostatin
D) Sympathetic stimulation","يحرض إفراز عصارة غنية بالإنزيمات الهاضمة من البنكرياس:

الاختيارات:
A. السكرتين
B. CCK
C. السوماتوستاتين
D. التنبيه الودى"
2809,A,D,C,0,0,both_wrong,"Based on terahertz, the following can be detected:

A) Infrared radiation.

B) Dental caries.

C) Skin cancer.

D) Drug efficacy based on molecular fingerprinting.","بالاعتماد على التيراهرتز يمكن الكشف عن :

الاختيارات:
A. الأشعة تحت الحمراء .
B. النخور السنية .
C. سرطان الجلد .
D. صلاحية الدواء بالاعتماد على البصمة الجزيئية ."
390,A,B,B,0,0,both_wrong,"Number of pairs of nerves in the neck:

A) 8 pairs of nerve pairs
B) 12 pairs of nerve pairs
C) 5 pairs of nerve pairs
D) 1 pair of nerve pairs",". عدد اشفاع الاعصاب الرقيبة

الاختيارات:
A. 8 ازواج من اشفاع الاعصاب
B. 12 زوج من اشفاع الاعصاب
C. 5 ازواج من اشفاع الاعصاب
D. زوج واحد من اشفاع الاعصاب"
4545,D,B,B,0,0,both_wrong,"The sample size should be small if:
A) the population is heterogeneous
B) the budget is small
C) the accuracy of the study is not important
D) all of the above","يجب أن يكون حجم العينة صغيرا في حال:

الاختيارات:
A. المجتمع غير متجانس
B. الميزانية صغيرة
C. دقة الدراسة غير مهمة
D. كل ما سبق"
2555,A,D,B,0,0,both_wrong,"Which of the following types of radiation are known for dislodging water molecules when they interact with tissues?

A) Infrared radiation.

B) Ultraviolet radiation.

C) X-rays.

D) Terahertz radiation.","من الأشعة التي اشتهرت بانتزاع جزيئات الماء لدى تفاعلها مع النسج :

الاختيارات:
A. الأشعة تحت الحمراء.
B. الأشعة فوق البنفسجية .
C. الأشعة السينية.
D. التيراهرتز ."
1686,B,D,D,0,0,both_wrong,"Pairing: Shine Dalarno
A) Nucleotide pairing is present at the 5' end of messenger RNA
B) In the untranslated portion of messenger RNA (mRNA) at the 3' UTR
C) Nucleotide pairing is present at the 3' end of 16S rRNA
D) All of the above are correct","تشافع : Shine Dalarno

الاختيارات:
A. تشافع نوكليوتيدي موجود عند النهاية 5` للرنا المرسال
B. قي القسم غير المترجم للرنا المرسال3`UTR
C. تشافع نوكليوتيدي موجود عند النهاية 3` لـ 16S rRNA
D. كل ما سبق صحيح"
