id,level,specialty,umbrella_specialty,question_old,question,opa,opb,opc,opd,ope,opf,answer,group,answer_text,
3527,Y5,Ophthalmology,Ophthalmology,تقع حفيرة البكرة في الجدار العلوي للحجاج في قسمه :,أين تقع حفيرة البكرة في الجدار العلوي للحجاج؟,الأمامي الوحشي,الأمامي الأنسي,الخلفي الوحشي,الخلفي الأنسي,لا تفع في الجدار العلوي,,B,ABCDE,الأمامي الأنسي,
3542,Y5,Ophthalmology,Ophthalmology,تشكل القرنية من سطح غلاف كرة العين الليفي :,ما هي النسبة التي تشكلها القرنية من سطح غلاف كرة العين الليفي؟,النصف الأمامي,الثلث الأمامي,الربع الأمامي,الخمس الأمامي,السدس الأمامي,,E,ABCDE,السدس الأمامي,
3554,Y5,Ophthalmology,Ophthalmology,أكثر تنكسات القرنية شيوعا هو :,ما هو أكثر تنكسات القرنية شيوعاً؟,القرنية العرطلة,القوس الشيخية,القرنية المخروطية,حثل الاندوتيليوم الوراثي,تصلب القرنية,,B,ABCDE,القوس الشيخية,
3580,Y5,Ophthalmology,Ophthalmology,تشاهد الرؤية المزدوجة الأحادية الجانب في:,ما هي الحالات التي تشاهد فيها الرؤية المزدوجة الأحادية الجانب؟,الحول الشللي,تحت خلع العدسة,الحول التوافقي,التهاب القزحية والجسم الهدبي,انفصال شبكية,,B,ABCDE,تحت خلع العدسة,
3601,Y5,Ophthalmology,Ophthalmology,تشاهد حلقة كاي زر- فليشر عند المرضى المصابين ب :,ما هو المرض الذي يشاهد فيه حلقة كاي زر- فليشر عند المرضى؟,الزهري,الإيدز,داء ويلسون,عوز فيتامين A,الحلأ النطاقي,,C,ABCDE,داء ويلسون,
3607,Y5,Ophthalmology,Ophthalmology,في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج يجب:,ما الذي يجب فعله في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج؟,الاستمرار في استخدام الصادات,اللجوء للجراحة فورا,الاستمرار في المراقبة,يجب اخذ خزعة من الورم,,,D,ABCD,يجب اخذ خزعة من الورم,
3609,Y5,Ophthalmology,Ophthalmology,إن إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي تؤدي إلى:,ما هي النتائج التي تؤدي إليها إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي؟,فقد حس الملتحمة والقرنية,شلل حركي تام للعين,جحوظ مقلة,حول انسي,,,A,ABCD,فقد حس الملتحمة والقرنية,
3620,Y5,Ophthalmology,Ophthalmology,مريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية البدء مفاجئ التشخيص الأقرب:,ما هو التشخيص الأقرب لمريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية مع بدء مفاجئ؟,ضمور عصب بصري,خثرة الوريد الشبكي المركزي,التهاب العصب البصري الاقفاري,التهاب العصب البصري خلف المقلة,,,C,ABCD,التهاب العصب البصري الاقفاري,
3667,Y5,Ophthalmology,Ophthalmology,ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية يدل على :,ما الذي يدل عليه ظهور تقبب على شكل حويصل أسود في قعر القرحة القرنية الجرثومية؟,بداية ظهور القرحة,مرحلة شفاء القرحة,غزاراة الجراثيم في القرحة,تقبب غشاء ديسميه وخطر انثقابه,ليس له أي دلالة,,D,ABCDE,تقبب غشاء ديسميه وخطر انثقابه,
3680,Y5,Ophthalmology,Ophthalmology,إذا لم يتمكن المريض من قراءة أكبر أحرف اللوحة، الطريق التالية لتقدير حدة البصر لديه:,ما هي الطريقة التالية لتقدير حدة البصر لدى المريض إذا لم يتمكن من قراءة أكبر أحرف اللوحة؟,بعد أصابع الفاحص,بتحريك يد الفاحص أمام عين المريض,باستخدام منبع ضوئي متحرك من الجهات الأربعة,نعتبر أن حدة البصر معدومة,كل الإجابات السابقة خاطئة,,A,ABCDE,بعد أصابع الفاحص,
3683,Y5,Ophthalmology,Ophthalmology,في الحول الشئلي عند البالغين يشكو المريض من:,ما الذي يشكو منه المريض في الحول الشللي عند البالغين؟,تدهور حدة الرؤية,رؤية مزدوجة,حول متناوب,كل ما سبق صح,كسل وظيفي,,B,ABCDE,رؤية مزدوجة,
3700,Y2,Pathology,Pathology,ينعدم يوروبيلينوجين البول في,متى ينعدم يوروبيلينوجين البول؟,اليرقان الانحلالي,اليرقان الكبدي,اليرقان الانسدادي,كل ماسبق خطأ,,,C,ABCD,اليرقان الانسدادي,
3702,Y2,Pathology,Pathology,في الاحتباس الصفراوي ما هو الانزيم الافضل للوصول للتشخيص,في الاحتباس الصفراوي ما هو الانزيم الأفضل للوصول للتشخيص؟,ALT,اميلاز,ليباز,كل ماسبق خطأ,,,A,ABCD,ALT,
3713,Y2,Pathology,Pathology,نتيجة رحلان البروتينات في الالتهابات الحادة :,ما هي نتيجة رحلان البروتينات في الالتهابات الحادة؟,ترتفع الموجة a_2غلوبيولين وتنخفض موجة الالبومين,ترتفع الموجة a_2غلوبيولين وترتفع الموجة a_1غلوبيولين,ترتفع موجة الالبومين وترتفع موجة غاما غلوبيولين,يرتفع موجة a_1غلوبيولين وترتفع الموجة β,,,B,ABCD,ترتفع الموجة a_2غلوبيولين وترتفع الموجة a_1غلوبيولين,
3720,Y2,Pathology,Pathology,المركب الذي يتم اصطناعه بدءا من الحموض الأمينية هو:,ما هو المركب الذي يتم اصطناعه بدءا من الحموض الأمينية؟,الكوليسترول,أمونيا,البيريدوكسامين,الكولين,,,B,ABCD,أمونيا,
3730,Y2,Pathology,Pathology,من اعراض فقر الدم بعوز الحديد عند المريض,ما هي أعراض فقر الدم بعوز الحديد عند المريض؟,الصداع,الشحوب,التكزز,ضخامة الطحال,,,B,ABCD,الشحوب,
3731,Y2,Pathology,Pathology,مريضة عمرها 44 سنة تشكو من تعب عام، تم إجراء الاختبارات الكيميائية فكانت قيمة البولة الدموية 140 (13) ملغ دل وقيمة الكرياتنين هي 6 ملغ دل وحمض البول 4 ملغ دل. المريضة تعاني من حالة هي:,ما هي الحالة التي تعاني منها مريضة عمرها 44 سنة تشكو من تعب عام وكانت قيمة البولة الدموية 140 ملغ/دل وقيمة الكرياتنين 6 ملغ/دل وحمض البول 4 ملغ/دل؟,النقرص,اليوريميا,الازوتيميا قبل الكلوية,"الازوتيميا بعد الكلوية 
 التوضيح : نلاحظ وجود ارتفاع متناسب بين البولة والكرياتينيم مما يؤدي لانها حالة ازوتيميا كلوية.",,,B,ABCD,اليوريميا,
3733,Y2,Pathology,Pathology,سبب تشمع الكبد عند مريض عمره 12 سنة هو:,ما هو سبب تشمع الكبد عند مريض عمره 12 سنة؟,عوز الحديد,داء ويلسون,فرط حمولة الحديد,نقص المغنزيوم,,,B,ABCD,داء ويلسون,
3734,Y2,Pathology,Pathology,مريض عمره 12 سنة يشكو من قصور ( تشمع كبد ) احتمال أن يكون:,ما هو الاحتمال الأكثر ترجيحاً لسبب تشمع الكبد عند مريض عمره 12 سنة؟,نقص مغنيزيوم,عوز الحديد,داء ويلسون,فرط حمولة الحديد,,,C,ABCD,داء ويلسون,
3736,Y2,Pathology,Pathology,مريض عنده الغلوكوز 210 ملغ / دل فهو :,ما هو تصنيف مريض عنده الغلوكوز 210 ملغ / دل؟,شخص سليم,مريض سكري,لديه عدم تحمل السكر مطلقاً,ليس أي مما سبق,,,B,ABCD,مريض سكري,
3737,Y2,Pathology,Pathology,مريض تم تحليل الغلوكوز الصيامى له فكانت النتيجة : 128 ملغ /دل فهو :,ما هو تصنيف مريض تم تحليل الغلوكوز الصيامي له فكانت النتيجة 128 ملغ/دل؟,شخص طبيعي,مريض سكري,معه اضطراب تحمل السكر صيامي,ليس أي مما سبق,,,B,ABCD,مريض سكري,
3738,Y3,Pharmacology,Pharmacology,المركب ايتلين ديامين تترا استات مركب لاقط لـ :,ما هو المركب الذي يعتبر ايتلين ديامين تترا استات مركباً لاقطاً له؟,الحديد,النحاس,الكالسيوم,الصوديوم,البوتاسيوم,,C,ABCDE,الكالسيوم,
3739,Y3,Pharmacology,Pharmacology,مركب يستخدم في تدبير حمى البحر الابيض المتوسط,ما هو المركب الذي يستخدم في تدبير حمى البحر الأبيض المتوسط؟,الايميتين,الكولشيمين,داي بيريدامول,الريزربين,لوسارتان,,B,ABCDE,الكولشيمين,
3742,Y3,Pharmacology,Pharmacology,داء الفقاع المحرض دوائياً يعود للنمط التحسسي:,ما هو النمط التحسسي الذي يعود إليه داء الفقاع المحرض دوائياً؟,الأول.,الثاني.,الثالث.,الرابع.,الخامس.,,B,ABCDE,الثاني.,
